niche,rating,review_count,website_missing,has_phone,has_description,name_token_count,address_completeness,proxy_score,worth_outreach,label_source
local service business,4.86,64,0,1,0,2,0.9116886926740465,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
legal services,3.99,63,0,1,0,2,0.6861753836135962,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.41,22,0,1,1,2,0.8585351058620917,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.43,11,0,1,0,4,0.6911057015596995,2.6,0,proxy:v1-sales-heuristic-2026-09
home services,4.98,12,0,1,0,5,0.677633580103263,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
legal services,3.21,61,1,1,0,5,0.736721577292419,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.9,23,0,1,0,5,0.9449610446584981,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.62,7,0,1,0,5,0.8295224459061507,3.0,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,3,0,1,0,6,0.6533217610928679,1.2,0,proxy:v1-sales-heuristic-2026-09
automotive,4.28,61,0,1,0,6,0.9152010874545381,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.99,13,0,0,0,2,0.7877288488386343,1.4,0,proxy:v1-sales-heuristic-2026-09
local service business,4.57,35,1,1,0,2,0.64525326094361,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.63,95,1,1,0,1,0.8020135278567357,6.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.95,5,1,0,1,2,0.6935566136609037,4.8,1,proxy:v1-sales-heuristic-2026-09
automotive,4.33,23,0,1,0,4,0.933527534481945,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.8,20,0,1,1,4,0.8772271504602721,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,37,0,1,1,6,0.9803482720001976,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
health care,4.56,95,0,1,0,4,0.8503130118370786,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.17,5,1,1,1,6,0.9139646356743096,5.0,1,proxy:v1-sales-heuristic-2026-09
automotive,4.12,45,0,1,1,4,0.9390545808146049,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.46,76,1,1,0,6,0.5540486701576472,6.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.09,19,0,1,0,5,0.2777536172736053,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.25,21,1,1,1,3,0.8364920226892388,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.57,1630,1,1,0,6,0.5978220575301721,4.5,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.86,3270,1,1,1,6,0.9063014848177121,2.7,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.52,46,1,1,0,2,0.8721090950849245,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.91,45,1,1,1,2,0.8667293379625043,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.2,1743,1,1,1,1,0.914316194343839,3.5,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,72,0,1,0,6,0.7217058110504474,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,3.92,887,0,1,0,3,0.5609437646839713,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
home services,3.78,30,0,1,0,4,0.7185474166697235,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.85,1842,0,1,0,2,0.8166787686380177,1.5,0,proxy:v1-sales-heuristic-2026-09
home services,5.0,21,0,0,0,3,0.9293291790401196,1.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,2.6,30,0,1,0,3,0.8044509812785053,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.6,6,0,1,1,4,0.3615462161874283,3.0,0,proxy:v1-sales-heuristic-2026-09
home services,5.0,16,0,1,0,2,0.7108581868297966,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,4.47,5,0,1,0,5,0.9575952593104995,3.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.54,47,1,1,1,3,0.5100392579631302,6.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.13,2579,0,1,0,2,0.677701855712414,1.5,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.19,4,0,1,1,1,0.4081739967582418,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.62,36,0,0,0,1,0.4948566859713128,1.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,23,0,1,0,2,0.8490980483174497,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.36,43,0,1,0,5,0.6509984660854798,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.85,15,0,1,1,6,0.8165680043066353,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.58,3489,1,1,1,6,0.6785222787277795,3.5,1,proxy:v1-sales-heuristic-2026-09
local service business,3.77,10,1,1,0,2,0.5331911645344074,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.58,13,1,1,0,4,0.8052134479306169,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.18,2423,0,1,0,2,0.8968329291456963,0.7000000000000002,0,proxy:v1-sales-heuristic-2026-09
automotive,3.29,746,0,1,0,1,0.5963536509068634,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,3.66,19,1,1,0,4,0.8390722509343026,5.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.5,15,0,1,0,4,0.4860284749955943,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.32,16,0,1,0,5,0.909425139378698,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.49,387,0,1,1,1,0.44605080728294255,1.2,0,proxy:v1-sales-heuristic-2026-09
automotive,2.42,10,0,1,0,5,0.6885194548070129,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
health care,3.58,13,0,1,0,2,0.8339450568990667,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.89,918,0,1,0,2,0.8949798695390253,1.5,0,proxy:v1-sales-heuristic-2026-09
automotive,3.82,2946,0,0,1,1,0.8860404630122095,0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
health care,4.99,5,0,1,0,2,0.8600046604475684,2.2,0,proxy:v1-sales-heuristic-2026-09
local service business,3.81,61,1,1,0,3,0.6655047815466395,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.63,9,0,1,0,2,0.6090313346379393,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.14,66,0,1,0,2,0.762280808126878,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.13,19,0,1,0,4,0.9159555689012482,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.69,15,0,1,1,1,0.7573305933631008,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.12,144,0,1,0,6,0.9439722643834201,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.73,45,0,1,1,2,0.9948556558083966,2.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.24,71,0,1,0,5,0.7594066938498208,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.02,2862,0,1,1,4,0.6802559235147122,1.5,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.63,15,0,1,1,5,0.6057097116007221,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.7,48,1,0,0,2,0.7409217030641372,5.3999999999999995,0,proxy:v1-sales-heuristic-2026-09
pets,4.38,92,0,1,1,2,0.8227725474571524,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.9,28,1,1,0,1,0.5016008319718905,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.23,178,0,1,1,2,0.37869743021827684,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.1,62,0,1,0,4,0.7700092398606248,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.67,30,0,0,1,4,0.9112503759387582,1.4,0,proxy:v1-sales-heuristic-2026-09
home services,4.19,32,1,1,0,5,0.9305403535667183,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.81,28,0,1,0,6,0.7253106286915191,2.6,0,proxy:v1-sales-heuristic-2026-09
home services,3.63,6,1,1,0,5,0.9727037264408359,6.0,1,proxy:v1-sales-heuristic-2026-09
local service business,3.26,22,0,1,0,3,0.8671742199935142,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.95,31,0,1,0,3,0.8612878894630539,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.46,15,0,1,0,6,0.9659782324926431,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.77,2489,0,1,1,5,0.9730009596428225,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,25,0,1,0,3,0.5521757909687353,1.7999999999999998,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.64,57,0,0,0,5,0.9330710579272551,2.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.87,50,1,1,0,1,0.9058093997997532,5.8,1,proxy:v1-sales-heuristic-2026-09
home services,4.59,29,0,1,1,5,0.9349329119573085,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,5.0,5,0,1,0,6,0.81720511892442,2.2,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.72,175,0,1,0,4,0.9223693458920142,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,2.74,20,1,1,0,4,0.7416240835679011,4.8,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.9,22,1,1,0,1,0.8508121659122238,6.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.46,16,0,1,0,4,0.7634849482698167,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.23,14,0,1,1,2,0.7193934827227585,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.3,134,0,1,0,6,0.749177354089755,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.88,112,0,1,0,2,0.7425009099274474,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.36,3199,0,1,0,2,0.8872854038511253,1.5,0,proxy:v1-sales-heuristic-2026-09
fitness,4.59,21,0,1,0,3,0.9193922700840839,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.63,2831,0,1,0,5,0.5103082654910267,1.5,0,proxy:v1-sales-heuristic-2026-09
local service business,3.55,26,1,0,1,6,0.8092742853890029,4.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
legal services,5.0,1273,0,1,0,3,0.9760146544876594,-0.2999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,4.21,35,0,1,1,2,0.8849325674143202,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.81,15,0,0,0,5,0.7228555435130494,2.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.81,32,0,1,1,4,0.8428883390206092,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.79,1821,0,0,0,3,0.8916224406004661,0.30000000000000004,1,proxy:v1-sales-heuristic-2026-09
home services,3.76,47,0,0,0,6,0.28517936412822065,2.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.44,12,0,1,1,3,0.5593027701158916,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.32,53,0,0,1,4,0.9167599890838907,2.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.04,9,0,1,0,6,0.8963424409312282,3.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.82,13,0,1,1,2,0.6951739660908018,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.76,13,0,0,0,6,0.7969557831683174,1.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.31,7,0,1,0,6,0.7737954561188631,3.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.3,74,0,1,1,3,0.9542365113899767,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.74,8,1,1,0,3,0.7055859513762814,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.08,11,0,1,1,1,0.7759397430228141,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.35,97,0,1,1,1,0.856968646027007,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.54,13,1,1,1,6,0.8020506532047428,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.1,19,1,1,0,3,0.7898824006329606,5.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.74,8,0,1,0,5,0.46044797628985534,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
health care,4.15,61,0,1,1,2,0.7939103887710398,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.59,62,0,0,0,2,0.5740530988069932,1.4,1,proxy:v1-sales-heuristic-2026-09
home services,3.88,55,1,1,0,5,0.5939188006522312,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.15,2071,0,1,0,4,0.5845320706488114,-1.1,0,proxy:v1-sales-heuristic-2026-09
local service business,4.3,26,1,1,0,2,0.5174279470353996,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.55,13,0,1,0,1,0.8944406091354276,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.47,10,1,1,0,5,0.7794551709464215,6.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.38,2017,1,1,1,1,0.901347474915564,4.5,1,proxy:v1-sales-heuristic-2026-09
local service business,3.96,56,1,1,0,1,0.424977231310397,5.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.71,11,0,0,1,2,0.7850086676992053,2.4,0,proxy:v1-sales-heuristic-2026-09
automotive,4.45,25,0,1,0,6,0.6581128843924168,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.38,17,0,1,0,4,0.771140165156292,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.84,7,0,1,1,1,0.7526579925156612,3.0,1,proxy:v1-sales-heuristic-2026-09
legal services,4.76,29,0,0,1,6,0.7695627827276511,1.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.66,15,0,1,0,6,0.7177330552304945,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.83,8,0,1,0,5,0.8250654641184705,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,4,0,0,0,1,0.9455401944301757,0.0,0,proxy:v1-sales-heuristic-2026-09
fitness,4.63,4,1,0,0,1,0.9144836159877946,4.8,1,proxy:v1-sales-heuristic-2026-09
health care,3.95,16,0,1,1,6,0.6047662337067542,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.31,22,0,1,1,5,0.8804337254920048,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.24,9,0,1,0,5,0.6901161449050354,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,2.64,50,1,1,0,3,0.9158412611308221,4.8,1,proxy:v1-sales-heuristic-2026-09
automotive,3.65,22,0,1,0,4,0.948206671606909,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.12,46,0,1,1,2,0.8705453253983358,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.95,20,1,1,1,1,0.916741091098166,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.29,10,1,1,0,2,0.9340018136987132,5.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.77,27,0,0,0,4,0.8018810874317605,1.6,0,proxy:v1-sales-heuristic-2026-09
home services,3.97,6,0,1,0,3,0.4857630842647872,3.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.57,44,1,1,1,4,0.8122115294329455,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.33,8,0,1,0,3,0.9532912727049111,3.6,0,proxy:v1-sales-heuristic-2026-09
pets,3.97,67,0,1,0,4,0.6773105393089666,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.06,16,0,1,0,6,0.5720285818600246,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.99,78,1,1,0,4,0.7827898497550241,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,7,0,1,0,6,0.8787586051669988,1.2,0,proxy:v1-sales-heuristic-2026-09
legal services,2.92,11,1,1,0,6,0.8562271900457334,5.8,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.94,37,0,1,0,4,0.795308321912037,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.15,88,1,1,0,6,0.7506919955403212,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.72,153,0,1,0,2,0.9812842781856705,2.6,0,proxy:v1-sales-heuristic-2026-09
pets,4.64,2452,0,1,1,4,0.37749014294823263,1.5,0,proxy:v1-sales-heuristic-2026-09
health care,4.6,185,0,1,0,1,0.6895892995015219,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.12,17,1,1,1,1,0.9034486857087884,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.0,82,0,1,1,1,0.896707412031385,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.09,2634,0,1,0,1,0.6204672827012108,1.5,0,proxy:v1-sales-heuristic-2026-09
pets,4.09,38,0,1,1,3,0.9431621728817714,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.11,1,0,1,0,5,0.751112870497835,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,4.05,7,1,1,0,6,0.6729287746717855,6.0,1,proxy:v1-sales-heuristic-2026-09
pets,4.29,40,1,1,1,6,0.8522363600615074,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.56,5,0,1,1,2,0.818602686025254,2.0,0,proxy:v1-sales-heuristic-2026-09
legal services,3.47,39,0,1,1,3,0.8480952017641502,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.57,66,1,1,1,3,0.849637479504365,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.19,14,0,1,1,1,0.7647551720616079,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,4.63,8,0,1,1,1,0.9654835866505918,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.29,14,0,0,1,3,0.6903139447575899,2.4,0,proxy:v1-sales-heuristic-2026-09
home services,4.43,8,1,1,0,6,0.7527094881489111,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.36,21,1,1,1,3,0.45914001060847026,6.6,1,proxy:v1-sales-heuristic-2026-09
health care,5.0,27,0,0,1,3,0.9266097611473345,1.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.82,17,0,1,1,6,0.5029792525216448,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.24,154,0,1,1,3,0.7379810875048229,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.62,11,0,1,1,5,0.6512252821489679,3.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.61,113,0,1,1,6,0.9318522579548784,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.85,901,1,0,0,1,0.633956229327863,3.3,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.25,26,0,1,0,4,0.88727831506347,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,90,1,1,1,3,0.7745080042630211,5.8,1,proxy:v1-sales-heuristic-2026-09
automotive,4.32,85,0,1,1,1,0.8961760880355247,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,5.0,15,1,1,0,1,0.6614983593095998,5.8,0,proxy:v1-sales-heuristic-2026-09
home services,4.81,2248,1,1,0,4,0.8512178505428805,3.7,1,proxy:v1-sales-heuristic-2026-09
local service business,4.35,38,0,1,1,4,0.6907162537829785,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.61,13,0,1,0,4,0.5682763870377775,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.73,48,0,1,0,5,0.8447870574825201,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.33,190,0,1,0,5,0.8774149498161266,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,5.0,41,0,0,0,1,0.7965145613905013,1.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.26,45,0,1,0,1,0.7710914276679219,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,2.69,51,0,1,0,3,0.7858170139837674,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.96,4,0,1,0,4,0.6808634623252564,3.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.51,40,0,0,0,6,0.9325586851422655,2.4,0,proxy:v1-sales-heuristic-2026-09
health care,4.02,8,0,1,0,6,0.8141872858006838,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.54,12,0,1,1,5,0.6978662589297472,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.68,264,1,1,1,2,0.4533279582819667,6.0,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.43,18,0,0,0,4,0.7132977294723682,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,4.11,712,0,0,0,1,0.8975312131150647,0.0,1,proxy:v1-sales-heuristic-2026-09
automotive,4.17,2083,0,1,0,3,0.7303381515147388,1.5,0,proxy:v1-sales-heuristic-2026-09
home services,3.96,8,0,1,1,1,0.5906284861720157,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.83,14,1,0,0,6,0.8709210718104059,4.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.68,96,1,1,1,3,0.7317127877845729,5.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.32,25,0,1,0,5,0.9812406280766865,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.19,4,0,1,0,1,0.902945161267282,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,3.29,44,0,1,1,6,0.86879785241923,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.42,15,1,0,0,4,0.8196806597806219,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,4.16,133,0,1,1,1,0.550390812728924,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,5.0,12,0,1,1,3,0.9553072348390096,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.47,77,0,1,0,2,0.6263165462307575,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.2,172,1,1,1,1,0.5862972759468023,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,2.44,9,0,1,0,1,0.822954128282423,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
local service business,4.55,19,0,1,0,5,0.8780462412131662,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.1,37,0,1,1,6,0.528207843301642,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.78,9,0,1,0,4,0.9402726070746855,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,3.67,1824,0,1,0,5,0.8695119080325369,1.5,0,proxy:v1-sales-heuristic-2026-09
automotive,4.34,19,0,1,0,1,0.794345071781573,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.62,18,0,1,0,2,0.7358869567916386,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.9,25,0,1,0,1,0.7473521385588723,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.92,26,1,0,0,6,0.5812241558746059,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
home services,4.16,29,0,1,1,5,0.6646177145492164,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.45,12,0,1,1,6,0.7652788153359803,2.6,0,proxy:v1-sales-heuristic-2026-09
home services,4.14,13,1,1,0,6,0.6008106187851083,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.69,21,0,0,1,2,0.6003912883920988,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,3.9,23,0,1,0,4,0.6927194230767383,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.42,15,0,1,0,4,0.7488113428539636,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,35,0,1,1,5,0.9366205380997376,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,3.82,3,0,1,0,5,0.7392859255873195,3.0,0,proxy:v1-sales-heuristic-2026-09
home services,3.84,10,0,1,1,3,0.524027529378167,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.11,18,0,1,1,1,0.9628774712499506,2.6,0,proxy:v1-sales-heuristic-2026-09
fitness,4.19,9,0,1,0,6,0.8878662470341177,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.94,147,0,1,0,5,0.7728410431220457,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.14,25,0,1,0,6,0.6366061921322791,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.13,29,0,1,1,2,0.8416892014704133,3.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.25,14,1,1,0,1,0.8006637828081341,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,2.85,24,1,1,0,6,0.6989461621513201,5.8,1,proxy:v1-sales-heuristic-2026-09
home services,5.0,6,0,1,0,5,0.6337313833865758,2.2,0,proxy:v1-sales-heuristic-2026-09
